GRANDTOTAL_NEW,gtotal_lag_15,gtotal_lag_10,gtotal_lag_5,gtotal_lag_3,gtotal_lag_2,gtotal_roll_mean_15,gtotal_roll_mean_10,gtotal_roll_mean_5,gtotal_roll_mean_3,gtotal_roll_mean_2,sales_ewm_alpha_075_lag_15,sales_ewm_alpha_075_lag_10,sales_ewm_alpha_075_lag_5,sales_ewm_alpha_075_lag_3,sales_ewm_alpha_075_lag_2,sales_ewm_alpha_065_lag_15,sales_ewm_alpha_065_lag_10,sales_ewm_alpha_065_lag_5,sales_ewm_alpha_065_lag_3,sales_ewm_alpha_065_lag_2,sales_ewm_alpha_055_lag_15,sales_ewm_alpha_055_lag_10,sales_ewm_alpha_055_lag_5,sales_ewm_alpha_055_lag_3,sales_ewm_alpha_055_lag_2,sales_ewm_alpha_045_lag_15,sales_ewm_alpha_045_lag_10,sales_ewm_alpha_045_lag_5,sales_ewm_alpha_045_lag_3,sales_ewm_alpha_045_lag_2,sales_ewm_alpha_035_lag_15,sales_ewm_alpha_035_lag_10,sales_ewm_alpha_035_lag_5,sales_ewm_alpha_035_lag_3,sales_ewm_alpha_035_lag_2,COUNTRY_BE,COUNTRY_CN,COUNTRY_CZ,COUNTRY_D,COUNTRY_TH,COUNTRY_UK,COUNTRY_USA,year_2018,year_2019,year_2020,year_2021,year_2022,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
10.083394195772138,,666.5445998331048,12187.543294557116,77453.93653908573,80423.23506463773,25908.79435831897,30309.274800640495,48895.05300256733,60595.701749231135,42255.012736559685,,667.52,13129.674269981442,61776.15880465703,75761.88183887761,,667.52,14847.643560739063,55648.760365433554,71753.75240136028,,667.52,16730.014167131238,49824.527083267225,66666.82653948216,,667.52,18407.33992882286,44421.80430873568,60697.6217474121,,667.52,19610.388440124876,39504.142133921916,54128.900542135205,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.2587501216456705,,934.7688750819614,15278.12395544592,80425.69350745641,4091.013492009852,28331.26813888049,33745.91571272414,49283.59709199527,28135.323805663927,14016.419169673096,,882.698770365404,14742.892030493438,75761.88183887761,22007.589195631113,,866.7596021901888,15129.181385715698,71753.75240136028,27770.814050294215,,853.0189399701759,15929.791186373075,66666.82653948216,32237.606576838814,,841.051266423713,16978.508934353096,60697.6217474121,35159.30664443407,,830.5342199737909,18016.806466090064,54128.900542135205,36376.13036382107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.355390854750077,,26698.92489660178,77452.35303124035,4087.635525910564,23941.892799525514,28329.422486330197,36622.713678937725,33317.45753399396,13347.496539333984,12681.798842930699,,20554.128278658427,61776.15880465703,22007.589195631113,23457.731644648684,,18411.540857069518,55648.760365433554,27770.814050294215,25281.483683328042,,16495.03471003361,49824.527083267225,32237.606576838814,27673.835262801844,,14800.780677261115,44421.80430873568,35159.30664443407,30104.07649506746,,13313.48513916617,39504.142133921916,36376.13036382107,31985.45206268362,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.57840177587352,,74291.18559506844,80423.57035851719,23941.55382451912,1419.8514545796481,29275.471181898603,37003.04318185271,21630.919720134996,14554.746452781057,16424.302938952907,,61016.436553213985,75761.88183887761,23457.731644648684,6929.041925975493,,55287.95138168093,71753.75240136028,25281.483683328042,9771.128876255761,,49643.27286087965,66666.82653948216,27673.835262801844,13232.944132375003,,44268.85115143183,60697.6217474121,30104.07649506746,17186.1100956471,,39294.055546211544,54128.900542135205,31985.45206268362,21226.162906511476,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.734323060711322,,1000.6770065086802,4088.9301926092116,1419.974991143496,31427.220591173158,30250.97743359881,33756.90663831243,13449.473492433623,16558.592831968952,16688.690176963195,,15961.069756666242,22007.589195631113,6929.041925975493,25301.01075525754,,19815.305998917036,27770.814050294215,9771.128876255761,23846.16175361343,,22387.226066406194,32237.606576838814,13232.944132375003,23238.885330272013,,23766.597754595678,35159.30664443407,17186.1100956471,23596.311938751092,,24132.390300656978,36376.13036382107,21226.162906511476,24809.002384456897,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.963319782390355,667.569402014968,12186.608014487501,23939.54987470992,31425.677634889977,1957.3038657072634,31447.107589550822,29008.249872865174,15759.822405512068,13056.616371560252,9419.98588162353,667.52,13129.674269981442,23457.731644648684,25301.01075525754,7791.128476688663,667.52,14847.643560739063,25281.483683328042,23846.16175361343,9616.576462720177,667.52,16730.014167131238,27673.835262801844,23238.885330272013,11532.310566662658,667.52,18407.33992882286,30104.07649506746,23596.311938751092,13855.239283546562,667.52,19610.388440124876,31985.45206268362,24809.002384456897,16790.657390987086,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10.710258297192928,935.09452689962,15279.797118914228,1419.9384057647785,1953.4977362496732,16888.269934432476,31591.897066199646,24895.491408125494,17954.85848005983,23359.73248990222,37299.174981617776,882.698770365404,14742.892030493438,6929.041925975493,7791.128476688663,14612.58212552514,866.7596021901888,15129.181385715698,9771.128876255761,9616.576462720177,14341.962446585261,853.0189399701759,15929.791186373075,13232.944132375003,11532.310566662658,14477.07825785323,841.051266423713,16978.508934353096,17186.1100956471,13855.239283546562,15219.435513000235,830.5342199737909,18016.806466090064,21226.162906511476,16790.657390987086,16824.21973084868,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.035318124585006,26700.28843639823,77450.50330748607,31424.62547218905,16887.342697055814,57716.40347581225,29933.970490381627,22367.36980312498,27360.869782845293,44280.62818588789,51264.44497224057,20554.128278658427,61776.15880465703,25301.01075525754,14612.58212552514,46940.697283985515,18411.540857069518,55648.760365433554,23846.16175361343,14341.962446585261,42535.56646505332,16495.03471003361,49824.527083267225,23238.885330272013,14477.07825785323,38258.95707198242,14800.780677261115,44421.80430873568,23596.311938751092,15219.435513000235,34344.561512993634,13313.48513916617,39504.142133921916,24809.002384456897,16824.21973084868,31151.147082543957,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6.448699502700896,74290.70046505154,80422.93390643637,1954.6673453091164,57713.57566335903,44810.812159452566,28522.801596165453,21734.982149322546,35701.45431213952,42539.31592867322,33815.19180355233,61016.436553213985,75761.88183887761,7791.128476688663,46940.697283985515,45344.33370920485,55287.95138168093,71753.75240136028,9616.576462720177,42535.56646505332,44015.38642556083,49643.27286087965,66666.82653948216,11532.310566662658,38258.95707198242,41863.252153136134,44268.85115143183,60697.6217474121,13855.239283546562,34344.561512993634,39055.18611881458,39294.055546211544,54128.900542135205,16790.657390987086,31151.147082543957,35935.67765235722,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.653934608255593,1003.7905686940876,4087.4170784688754,16885.86120691875,44814.79644146281,22817.63454750719,26789.903433835785,23392.035238664277,34776.85762924754,22768.41387486523,11723.061933206402,15961.069756666242,22007.589195631113,14612.58212552514,45344.33370920485,28449.058427055355,19815.305998917036,27770.814050294215,14341.962446585261,44015.38642556083,30236.630163353966,22387.226066406194,32237.606576838814,14477.07825785323,41863.252153136134,31387.97247112651,23766.597754595678,35159.30664443407,15219.435513000235,39055.18611881458,31747.98238393109,24132.390300656978,36376.13036382107,16824.21973084868,35935.67765235722,31342.274980842503,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.626258266804391,12186.495612918945,23939.492000738443,57715.8192505629,22819.978746613673,630.8436792219908,26412.192804402872,26316.98197943626,25851.52541444422,9914.12903438167,8106.056989829947,13129.674269981442,23457.731644648684,46940.697283985515,28449.058427055355,7585.424606687937,14847.643560739063,25281.483683328042,42535.56646505332,30236.630163353966,10992.892515334795,16730.014167131238,27673.835262801844,38258.95707198242,31387.97247112651,14471.567253418702,18407.33992882286,30104.07649506746,34344.561512993634,31747.98238393109,17745.122965415918,19610.388440124876,31985.45206268362,31151.147082543957,31342.274980842503,20590.288662642157,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.477181806328554,15281.459226890402,1416.640494781682,44811.652459035584,633.1042612599185,15583.036988281274,25104.796798159066,27161.82558871978,13949.639108593536,8461.616244444094,8819.453062885937,14742.892030493438,6929.041925975493,45344.33370920485,7585.424606687937,13582.841575464943,15129.181385715698,9771.128876255761,44015.38642556083,10992.892515334795,13975.799749919552,15929.791186373075,13232.944132375003,41863.252153136134,14471.567253418702,15082.294645626422,16978.508934353096,17186.1100956471,39055.18611881458,17745.122965415918,16771.702639938387,18016.806466090064,21226.162906511476,35935.67765235722,20590.288662642157,18837.06306430772,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.18557714116116,77454.43909692802,31424.181929557253,22819.62698774372,15582.478818523045,2051.115198858234,24000.027544400684,24556.23686879514,8859.872947362504,6120.120132241454,3425.6514834501113,61776.15880465703,25301.01075525754,28449.058427055355,13582.841575464943,4933.480393864269,55648.760365433554,23846.16175361343,30236.630163353966,13975.799749919552,6224.263910407334,49824.527083267225,23238.885330272013,31387.97247112651,15082.294645626422,7914.73021656393,44421.80430873568,23596.311938751092,31747.98238393109,16771.702639938387,10147.075075549066,39504.142133921916,24809.002384456897,31342.274980842503,18837.06306430772,12961.024738381187,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.708575942200712,80422.52346207765,1953.9990727327365,630.47867649231,2055.8244720271637,4800.775255556512,23019.86374755258,20523.86196740362,8231.695741700238,9544.845912396439,15658.520292339206,75761.88183887761,7791.128476688663,7585.424606687937,4933.480393864269,4835.5394755007455,71753.75240136028,9616.576462720177,10992.892515334795,6224.263910407334,5300.372495319837,66666.82653948216,11532.310566662658,14471.567253418702,7914.73021656393,6203.219433761706,60697.6217474121,13855.239283546562,17745.122965415918,10147.075075549066,7742.188250385799,54128.900542135205,16790.657390987086,20590.288662642157,12961.024738381187,10105.45978756692,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.364040236086935,4086.324691993625,16884.63077590962,15580.87798652639,4803.970469633593,26518.823899976072,22148.295962339835,17647.31579582854,14652.249833097825,25644.547106203478,35627.30309719575,22007.589195631113,14612.58212552514,13582.841575464943,4835.5394755007455,21096.597368875417,27770.814050294215,14341.962446585261,13975.799749919552,5300.372495319837,19091.147873811882,32237.606576838814,14477.07825785323,15082.294645626422,6203.219433761706,17375.771363235755,35159.30664443407,15219.435513000235,16771.702639938387,7742.188250385799,16190.840056107543,36376.13036382107,16824.21973084868,18837.06306430772,10105.45978756692,15849.76728214721,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.16960010771984,23942.297110647705,57717.33816071975,2051.433378461877,26514.664787006594,44736.869258518025,21152.818825245507,15429.960085469338,20248.49079341162,29390.514525623064,23156.417344051275,23457.731644648684,46940.697283985515,4933.480393864269,21096.597368875417,38826.81246838252,25281.483683328042,42535.56646505332,6224.263910407334,19091.147873811882,35760.8764653663,27673.835262801844,38258.95707198242,7914.73021656393,17375.771363235755,32424.383477523956,30104.07649506746,34344.561512993634,10147.075075549066,16190.840056107543,29036.56744815306,31985.45206268362,31151.147082543957,12961.024738381187,15849.76728214721,25960.58531208832,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.661291779800809,1421.247390069056,44811.74472345596,4803.178361309129,44737.72888523898,1578.8930362451304,19564.618112804783,14096.897206672222,22080.37353006569,12856.233906175088,2553.731680159453,6929.041925975493,45344.33370920485,4835.5394755007455,38826.81246838252,10889.603117095607,9771.128876255761,44015.38642556083,5300.372495319837,35760.8764653663,13541.486762789402,13232.944132375003,41863.252153136134,6203.219433761706,32424.383477523956,15458.43252858708,17186.1100956471,39055.18611881458,7742.188250385799,29036.56744815306,16679.848106506925,21226.162906511476,35935.67765235722,10105.45978756692,25960.58531208832,17426.220977389126,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.841984208043046,31424.009209651904,22816.613129132253,26515.905014166914,1575.495264835873,3530.336450491261,18576.88839062814,14924.058672312092,15945.998777798553,6081.795726516466,9613.089995710287,25301.01075525754,28449.058427055355,21096.597368875417,10889.603117095607,5370.599246118541,23846.16175361343,30236.630163353966,19091.147873811882,13541.486762789402,7034.625704899209,23238.885330272013,31387.97247112651,17375.771363235755,15458.43252858708,8898.306840567653,23596.311938751092,31747.98238393109,16190.840056107543,16679.848106506925,10762.834487855514,24809.002384456897,31342.274980842503,15849.76728214721,17426.220977389126,12562.803106826486,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.700331418246471,1953.750454619843,629.7560252489385,44735.6212494391,3527.88106415265,15696.77394384725,17927.813174939936,17189.356335390854,15669.7467209096,21514.903705722063,33407.89343509392,7791.128476688663,7585.424606687937,38826.81246838252,5370.599246118541,13115.437311529633,9616.576462720177,10992.892515334795,35760.8764653663,7034.625704899209,12665.201496717478,11532.310566662658,14471.567253418702,32424.383477523956,8898.306840567653,12637.615579875497,13855.239283546562,17745.122965415918,29036.56744815306,10762.834487855514,12983.231685202421,16790.657390987086,20590.288662642157,25960.58531208832,12562.803106826486,13659.799266319846,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.948572140709146,16883.945150383133,15582.20983654973,1575.432721219551,15698.448123491557,51121.69436034167,17735.695631748516,18139.439004912903,17801.43967435829,30036.289424236493,26664.380575517316,14612.58212552514,13582.841575464943,10889.603117095607,13115.437311529633,41620.14596411304,14341.962446585261,13975.799749919552,13541.486762789402,12665.201496717478,37661.93560858862,14477.07825785323,15082.294645626422,15458.43252858708,12637.615579875497,33803.87054830639,15219.435513000235,16771.702639938387,16679.848106506925,12983.231685202421,30145.550330600447,16824.21973084868,18837.06306430772,17426.220977389126,13659.799266319846,26771.545677519785,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.933725735596738,57718.15267738936,2052.6154986370407,3529.585224360036,51121.78953851647,2208.64044897466,17539.952804508284,17759.676498952154,22268.876286371462,15806.83693985344,4949.127552808754,46940.697283985515,4933.480393864269,5370.599246118541,41620.14596411304,12061.09649102826,42535.56646505332,6224.263910407334,7034.625704899209,37661.93560858862,14616.929463004635,38258.95707198242,7914.73021656393,8898.306840567653,33803.87054830639,16426.18574521328,34344.561512993634,10147.075075549066,10762.834487855514,30145.550330600447,17573.688310365502,31151.147082543957,12961.024738381187,12562.803106826486,26771.545677519785,18174.30041684382,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.999146771379555,44810.56022623208,4804.342190130417,15696.199286387144,2208.0728152276843,7695.376847878311,17110.170606959768,18093.462553705398,17841.538763238157,9552.197477939688,14154.26210962814,45344.33370920485,4835.5394755007455,13115.437311529633,12061.09649102826,8787.19457004671,44015.38642556083,5300.372495319837,12665.201496717478,14616.929463004635,10118.25636636922,41863.252153136134,6203.219433761706,12637.615579875497,16426.18574521328,11624.525246502146,39055.18611881458,7742.188250385799,12983.231685202421,17573.688310365502,13128.680766838894,35935.67765235722,10105.45978756692,13659.799266319846,18174.30041684382,14506.849197545305,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.858365133589658,22819.001226867786,26516.036138935146,51120.01964890157,7695.291359650649,20611.963623975087,17117.433093877145,19407.491541894746,19960.7927012154,27187.03874817005,40216.87925434716,28449.058427055355,21096.597368875417,41620.14596411304,8787.19457004671,17656.548642511676,30236.630163353966,19091.147873811882,37661.93560858862,10118.25636636922,16939.839728229275,31387.97247112651,17375.771363235755,33803.87054830639,11624.525246502146,16568.186361013795,31747.98238393109,16190.840056107543,30145.550330600447,13128.680766838894,16496.62445186428,31342.274980842503,15849.76728214721,26771.545677519785,14506.849197545305,16644.005368018996,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10.012211904148597,629.6021667098264,44735.4536444301,2207.117041305273,20614.80420234746,59822.334277062735,18583.4339508277,20910.068395035094,27893.86967637574,48054.94559398713,55893.633790630294,7585.424606687937,38826.81246838252,12061.09649102826,17656.548642511676,49280.69503949648,10992.892515334795,35760.8764653663,14616.929463004635,16939.839728229275,44813.294066566414,14471.567253418702,32424.383477523956,16426.18574521328,16568.186361013795,40357.82630715001,17745.122965415918,29036.56744815306,17573.688310365502,16496.62445186428,35993.07827168978,20590.288662642157,25960.58531208832,18174.30041684382,16644.005368018996,31756.34607905309,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.718627817258712,15582.825009238968,1578.7632080402125,7692.774002806558,59821.06079717412,51966.45735173876,20645.758858152676,23184.723259500628,39403.19395991488,46511.98407177754,37128.5971714887,13582.841575464943,10889.603117095607,8787.19457004671,49280.69503949648,51294.71089801562,13975.799749919552,13541.486762789402,10118.25636636922,44813.294066566414,49462.58510968755,15082.294645626422,15458.43252858708,11624.525246502146,40357.82630715001,46742.34907287758,16771.702639938387,16679.848106506925,13128.680766838894,35993.07827168978,43180.915351748496,18837.06306430772,17426.220977389126,14506.849197545305,31756.34607905309,38829.747022415744,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.9515452465490215,2051.0083911035676,3531.6727136837635,20613.66348801063,51964.72321439926,22296.484749755622,22323.15190103738,26563.4086533196,38538.952322826015,25666.73427506725,14203.953933870376,4933.480393864269,5370.599246118541,17656.548642511676,51294.71089801562,29545.752724503905,6224.263910407334,7034.625704899209,16939.839728229275,49462.58510968755,31804.36978839064,7914.73021656393,8898.306840567653,16568.186361013795,46742.34907287758,33296.91208277314,10147.075075549066,10762.834487855514,16496.62445186428,43180.915351748496,33782.748429485946,12961.024738381187,12562.803106826486,16644.005368018996,38829.747022415744,33042.96804404516,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.858092970438486,4799.655797867574,15695.591057912503,59822.77896267979,22294.06405916953,6113.747457912239,22688.86917994205,29088.421505491166,27302.30429587944,9342.414319167634,4475.476349321423,4835.5394755007455,13115.437311529633,49280.69503949648,29545.752724503905,11972.524199769305,5300.372495319837,12665.201496717478,44813.294066566414,31804.36978839064,15106.137308760939,6203.219433761706,12637.615579875497,40357.82630715001,33296.91208277314,18346.740184242124,7742.188250385799,12983.231685202421,35993.07827168978,33782.748429485946,21332.163237220073,10105.45978756692,13659.799266319846,31756.34607905309,33042.96804404516,23618.100035646465,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.145753107417866,26516.340922644536,51123.27893424154,51967.5345197073,6115.9487683851285,2839.659010580448,23130.350874832657,28975.152446176242,14180.94231023674,4705.351190067102,4934.888101396677,21096.597368875417,41620.14596411304,51294.71089801562,11972.524199769305,5122.351049942326,19091.147873811882,37661.93560858862,49462.58510968755,15106.137308760939,7132.472058066328,17375.771363235755,33803.87054830639,46742.34907287758,18346.740184242124,9817.461082906158,16190.840056107543,30145.550330600447,43180.915351748496,21332.163237220073,13010.221776727509,15849.76728214721,26771.545677519785,38829.747022415744,23618.100035646465,16345.399684799157,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.115608639420225,44737.586476022334,2207.851158263794,22295.50632503056,2839.189730434982,7029.962616899858,23804.205848349455,26380.305088685043,9177.71403616116,10594.294657291648,16253.592618735445,38826.81246838252,12061.09649102826,29545.752724503905,5122.351049942326,6553.133894340385,35760.8764653663,14616.929463004635,31804.36978839064,7132.472058066328,7065.905201264045,32424.383477523956,16426.18574521328,33296.91208277314,9817.461082906158,8284.3913173344,29036.56744815306,17573.688310365502,33782.748429485946,13010.221776727509,10319.149655647212,25960.58531208832,18174.30041684382,33042.96804404516,16345.399684799157,13085.030933321672,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.359212990940774,1577.310784393489,7694.072228335431,6116.428035656093,7030.628396465492,25481.61349327242,25297.187896945,23734.894505493543,16783.824049921335,31303.731568459865,46345.269913037606,10889.603117095607,8787.19457004671,11972.524199769305,6553.133894340385,20749.5209735851,13541.486762789402,10118.25636636922,15106.137308760939,7065.905201264045,19036.139320442417,15458.43252858708,11624.525246502146,18346.740184242124,8284.3913173344,17742.88359280111,16679.848106506925,13128.680766838894,21332.163237220073,10319.149655647212,17142.274811534433,17426.220977389126,14506.849197545305,23618.100035646465,13085.030933321672,17423.847944007666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.589481945762671,3531.8147619684078,20613.436455787552,2839.373038508927,25479.340730189826,67211.46587239135,25645.628793889573,21525.24362706154,25484.475450728678,40367.98765724979,34394.000099260295,5370.599246118541,17656.548642511676,5122.351049942326,20749.5209735851,55595.708751562786,7034.625704899209,16939.839728229275,7132.472058066328,19036.139320442417,50349.866802565826,8898.306840567653,16568.186361013795,9817.461082906158,17742.88359280111,44950.40518941676,10762.834487855514,16496.62445186428,13010.221776727509,17142.274811534433,39673.248252930105,12562.803106826486,16644.005368018996,16345.399684799157,17423.847944007666,34849.38868140712,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.0128440735193,15694.068761578845,59822.586664259514,7033.835591781857,67210.11341691534,1571.5632771794685,24477.93264482354,19670.99935805573,29795.75693172953,18932.88885279281,3473.978116201323,13115.437311529633,49280.69503949648,6553.133894340385,55595.708751562786,15076.127187890695,12665.201496717478,44813.294066566414,7065.905201264045,50349.866802565826,18642.693380898036,12637.615579875497,40357.82630715001,8284.3913173344,44950.40518941676,21090.96233523722,12983.231685202421,35993.07827168978,10319.149655647212,39673.248252930105,22526.606538405755,13659.799266319846,31756.34607905309,13085.030933321672,34849.38868140712,23201.46226028123,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
